Filename,Recording_S3_LocationLink,Streamable_S3_Key,Recordings,temp
647 Franklin.wav,https://betterproblems-production-originals.s3.amazonaws.com/647+Franklin.wav,fEgcg1cMfChChSgTaXc2bKbEdSjYenhC.mp3,Franklin (Original),87
JeremiahZagar_HeartStopBeating_Taut&Tethered_Flutter_070111_xxx_X_NoTime_4-4_WB_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/JeremiahZagar_HeartStopBeating_Taut%26Tethered_Flutter_070111_xxx_X_NoTime_4-4_WB_NXT.wav,eWhmbWb2fcfdfKhkdUfIdtcXiNbVeTjj.mp3,Taut & Tethered (Flutter),31
429_Antfood_MakeAMess.wav,https://betterproblems-production-originals.s3.amazonaws.com/429_Antfood_MakeAMess.wav,hJdOjbcRb8agdfdTe5aUeIaNitiJizb4.mp3,Make A Mess (Song Lyrics 90),88
17150800_Casper_SleepBetter_Levity.wav,https://betterproblems-production-originals.s3.amazonaws.com/17150800_Casper_SleepBetter_Levity.wav,fsfbdli8iZjaaXczjYeMjAipbqfjeogP.mp3,Levity (Original),84
17151528_Sprint_Framily_Amaydori_140317_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/17151528_Sprint_Framily_Amaydori_140317_qt.wav,dpbEiVjSh2jDbPbRaKiScBgZdXhtfUan.mp3,Amaydori (Original),85
1519 Belonging.wav,https://betterproblems-production-originals.s3.amazonaws.com/1519+Belonging.wav,iIjihQbybJgteshvaJdYipazjIf1iIbT.mp3,Belonging (Longer),74
1444 Pineapple.wav,https://betterproblems-production-originals.s3.amazonaws.com/1444+Pineapple.wav,eDj6jue6eEcFbQgVh3g6gYcOcLhQiHbe.mp3,Rainy Day Pineapple (Original),80
17151436_Pepsi_ExpressionSeries_LiquidCool_170217_PSB.wav,https://betterproblems-production-originals.s3.amazonaws.com/17151436_Pepsi_ExpressionSeries_LiquidCool_170217_PSB.wav,eobre3doamd2hgaVcZc8gZa1j4dneEdQ.mp3,Liquid Cool (Original),21
987 WarmCocoa.wav,https://betterproblems-production-originals.s3.amazonaws.com/987+WarmCocoa.wav,g2e7gbcfdQemeLivhTeOiUjHaqebgOdD.mp3,Warm Cocoa (Original),80
SweetLife_VN_A_4_4_124bpm_Mix.wav,https://betterproblems-production-originals.s3.amazonaws.com/SweetLife_VN_A_4_4_124bpm_Mix.wav,c9aMfjgUjlhShIi7iVf3d4afaLhUghgq.mp3,Sweet Life (Original),88
428_Antfood_LinesA.wav,https://betterproblems-production-originals.s3.amazonaws.com/428_Antfood_LinesA.wav,fTi7bsdtfScDfKbpaVaPcOigaXeacVh7.mp3,Lines (A),83
1299 Bubbles.wav,https://betterproblems-production-originals.s3.amazonaws.com/1299+Bubbles.wav,gKfgeKfEh7dyaeiBgZfxb6fXjaege3gD.mp3,Bubble Beer (Original),31
1344 TicTacToe_V2.wav,https://betterproblems-production-originals.s3.amazonaws.com/1344+TicTacToe_V2.wav,ediyhVhhgXiTjshkhDgyfJimcZeuiJhl.mp3,Tic Tac Toe (V2),34
SARAIVA_VoltaasAulas_Happiness_Op1_C_200_4-4_150113_VN_ATEdit_220110.wav,https://betterproblems-production-originals.s3.amazonaws.com/SARAIVA_VoltaasAulas_Happiness_Op1_C_200_4-4_150113_VN_ATEdit_220110.wav,glb2igi4fnhLhVjDebdxc7d1jrhiat.mp3,Happiness (Op 1),89
AVON_RepenseOElogio_Refaire_OpBPiano60_170627_E_186_3-4_PT_PC.wav,https://betterproblems-production-originals.s3.amazonaws.com/AVON_RepenseOElogio_Refaire_OpBPiano60_170627_E_186_3-4_PT_PC.wav,bthvemjtcphOe4htcUfLeAeycfjpjOia.mp3,Refaire (Op B Piano60),76
20-3191_AlleghenyCollege_EvolutionChangeAndSuccess_Mus_Belvedere_PC_Dm_4_4_115bpm_201221_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/20-3191_AlleghenyCollege_EvolutionChangeAndSuccess_Mus_Belvedere_PC_Dm_4_4_115bpm_201221_qt.wav,bFaeiuaoavjSiVhRblbHdVjzcmaFdGik.mp3,Belvedere (Original),21
20-3246_BCBS_BehavioralHealth_Daddy_Library_LS_E_4_4_130bpm_201222_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/20-3246_BCBS_BehavioralHealth_Daddy_Library_LS_E_4_4_130bpm_201222_qt.wav,hBcDeBgebDfLaxbFbxjBj6ekhuh7gKde.mp3,Daddy (Original),89
Samsung_ProjectGreat_Caotica_D_114_4-4_WB_NoVox_170814_ATEdit_211221.wav,https://betterproblems-production-originals.s3.amazonaws.com/Samsung_ProjectGreat_Caotica_D_114_4-4_WB_NoVox_170814_ATEdit_211221.wav,dgggafiOb8a7bebqbIaviOiOjRcpezhV.mp3,Caotica (No Vox),83
17151062_Google_EarthVR_Water_Hydra_MUS_160429_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/17151062_Google_EarthVR_Water_Hydra_MUS_160429_qt.wav,dDgpg6ekgwdlgPcKfZa7i6bUfviqaOb6.mp3,Lerna Lake (Original),79
AFSP_Jameson_TheRoadAhead2_150316_qt_PB.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_Jameson_TheRoadAhead2_150316_qt_PB.wav,c5bMcGj5hgdeiWjDcKiWfwbhhdgKbUd4.mp3,The Road Ahead (Chapter II Remix),28
AFSP_FORD_Spot_Pesado_FatCat_LS_140318_2p_Ret.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_FORD_Spot_Pesado_FatCat_LS_140318_2p_Ret.wav,bxfefAfIiycffLgEjviFejh2jcgtaSiz.mp3,Fat Cat (Original),34
AFSP_LIC_Fox_Gestos_GypsyParty_LB_180509_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_LIC_Fox_Gestos_GypsyParty_LB_180509_qt.wav,hScki5ahfAfahdbDhWg5c9jLbgfkiNcW.mp3,Gypsy Party (Original),36
154_Antfood_Escola_B.wav,https://betterproblems-production-originals.s3.amazonaws.com/154_Antfood_Escola_B.wav,cBarcyctjUcWiQgqcMdNhpg9jicQcqbI.mp3,Escola (At A Pace),32
VICK_ReelWillMazzola_TheStroke_Original_201014_F_85_4-4_AG_AmandaGrusVocals.wav,https://betterproblems-production-originals.s3.amazonaws.com/VICK_ReelWillMazzola_TheStroke_Original_201014_F_85_4-4_AG_AmandaGrusVocals.wav,bchEfJjecFeYbDhEhHjqdejqfXbeimh8.mp3,The Stroke (Original),79
Amazon_MothersDay_Tangerine_180515_PB.wav,https://betterproblems-production-originals.s3.amazonaws.com/Amazon_MothersDay_Tangerine_180515_PB.wav,ghhsawfCb5atgqepbwhxi8iBchcohkhT.mp3,Tangerine (Original),88
17150719_Arla_Xanthan_Kifflom_MUS_170317_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/17150719_Arla_Xanthan_Kifflom_MUS_170317_qt.wav,iseTcme4jyhwghavi8bfeZaAavbFjJdz.mp3,Kifflom (Original),79
1295 Avvenire.wav,https://betterproblems-production-originals.s3.amazonaws.com/1295+Avvenire.wav,bncYjNaUdae4iriYf8gGdugqfFiagZcf.mp3,Avvenire (Original),31
17150971_Facebook_Reactions_Rover_OpB_MUS_151220_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/17150971_Facebook_Reactions_Rover_OpB_MUS_151220_qt.wav,b1jDaScKbwdMckfJataZdIf7i8bacpds.mp3,Rover (Op B),72
CONECTCAR_ValeAPena_Vinheta_PC_Op1_Mus_190814_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/CONECTCAR_ValeAPena_Vinheta_PC_Op1_Mus_190814_qt.wav,bbaud3fxcna3fudTdSbbf1coj1gkhGh7.mp3,Joypop (Op 1),28
17151492_SanDisk_A1mSD_Greig1812_MUS_170216_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/17151492_SanDisk_A1mSD_Greig1812_MUS_170216_qt.wav,eYg4e9cmhwebbzdigwd9ebdzbGeiczjy.mp3,In the Hall of the Mountain King (Synth A),32
AFSP_XYZ_MonstersOfRock_Vinheta4_LS_200613.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_XYZ_MonstersOfRock_Vinheta4_LS_200613.wav,dxfieej2dIfcgBdVejdFdYbTfuaFaZaF.mp3,Heavy Rock 4 (version of Heavy Rock),36
158_Antfood_Palmas.wav,https://betterproblems-production-originals.s3.amazonaws.com/158_Antfood_Palmas.wav,g5b1fqjacCe7b9bYfIfMcTbjhhjBjo.mp3,Palmas (Original),42
AFSP_MARIL_MUS_Intro_LB_190208_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_MARIL_MUS_Intro_LB_190208_qt.wav,dmawaVdEanafjshHcgjzaKjHeKczbti4.mp3,"""Minimal Intro (version, without mandolin, of Andean Intro)""",17
17150914_Facebook_Groups_BakeSale_MUS_OpB_160601_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/17150914_Facebook_Groups_BakeSale_MUS_OpB_160601_qt.wav,hGhSfKaij7bOdscSfWiCcHbmdyepb8aA.mp3,Bake Sale (Op B),78
951 Tangerines.wav,https://betterproblems-production-originals.s3.amazonaws.com/951+Tangerines.wav,gndqgCcAdUhjgbekjQgLaMgOfGi7fZcN.mp3,Tangerines (Original),83
17150803_Casper_SleepBetter_PillowFight.wav,https://betterproblems-production-originals.s3.amazonaws.com/17150803_Casper_SleepBetter_PillowFight.wav,h7gKaPibgrd3cebQdPaec8c8hOc3j9gr.mp3,Pillow Fight (Original),87
AVON_RepenseOElogio_Refaire_OpA45_170625_E_186_3-4_PC.wav,https://betterproblems-production-originals.s3.amazonaws.com/AVON_RepenseOElogio_Refaire_OpA45_170625_E_186_3-4_PC.wav,jbjZfnhMhNfuiRbLiyafiLdRh9fsgI.mp3,Refaire (Op A45),76
726 Paperweight.wav,https://betterproblems-production-originals.s3.amazonaws.com/726+Paperweight.wav,iDcqfUbSfAgTaebMbLdefPcUbTazhFgW.mp3,Paperweight (Original),92
17151208_Lipton_Cafe_HerMajesty_MUS_140130_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/17151208_Lipton_Cafe_HerMajesty_MUS_140130_qt.wav,gMdVeQfYhkgbc7dCa7bsbQbRbtbmaCiw.mp3,Her Majesty (Original),83
AFSP_MUSTANG_Trovão_TheScream_LB_171222_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_MUSTANG_Trova%CC%83o_TheScream_LB_171222_qt.wav,gsc4hQaWbgb7jUdOg1fRfNioaTfUdPd5.mp3,The Scream (Original),31
975 MerryKate.wav,https://betterproblems-production-originals.s3.amazonaws.com/975+MerryKate.wav,gsggaUjKfhc5jVgPehfuencza8dqjrag.mp3,Merry Kate (Original),91
420_Antfood_Generations.wav,https://betterproblems-production-originals.s3.amazonaws.com/420_Antfood_Generations.wav,dJf6fIaUhpa1enazibbjaNcki4h4a6aV.mp3,Generations (Hero Mix),82
BLANKCANVAS_V1_072809.wav,https://betterproblems-production-originals.s3.amazonaws.com/BLANKCANVAS_V1_072809.wav,gxbRjffIigcQjXcng1e2cwePiOjrfTc3.mp3,Fifth Star from the Fire (Blank Canvas),39
20-3008_LIC_FORD_Campanha_2020_CackleFest_Ecosport_LB_Am_4_4_134bpm_201215_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/20-3008_LIC_FORD_Campanha_2020_CackleFest_Ecosport_LB_Am_4_4_134bpm_201215_qt.wav,eEb8dpaQisf1g7flfObXeBeWiAebb5ec.mp3,Cackle Fest (Consta),37
1345 TicTacToe_V3.wav,https://betterproblems-production-originals.s3.amazonaws.com/1345+TicTacToe_V3.wav,bMbNhybGdKhhipdAd9bkgYa4aehZaeb1.mp3,Tic Tac Toe (V3),34
AFSP_CAFE_Mesteeso_Mus_AfroPimp_PC_171220_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_CAFE_Mesteeso_Mus_AfroPimp_PC_171220_qt.wav,byj4fzblfUavg3eFereTjDd4g5jXbu.mp3,Afro Pimp (Original),36
AFSP_Brahma_CopaConfederaçoes_Mus_HeyHey_PB_030413_qt-01.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_Brahma_CopaConfederac%CC%A7oes_Mus_HeyHey_PB_030413_qt-01.wav,cGetdRcKglgobzeVd9jndfgjbviwifbZ.mp3,Hey Hey (Original),40
AFSP_Fiat_BrandCommerce_Mobi_VsDiretor_Mus_DisloyalDelilah_PC_170711.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_Fiat_BrandCommerce_Mobi_VsDiretor_Mus_DisloyalDelilah_PC_170711.wav,gjbLjgbIh7cXaeh1hCjuc2isashmbddY.mp3,Disloyal Delilah (Original),28
AmnestyInternational_Chains_Standard_110410_xxx_x_SC_4-4_NXT_ATEdit_211221.wav,https://betterproblems-production-originals.s3.amazonaws.com/AmnestyInternational_Chains_Standard_110410_xxx_x_SC_4-4_NXT_ATEdit_211221.wav,j7esaZiyhpiRjYgncta7jWaNiEfwek.mp3,Chains (Standard),93
AFSP_MARIL_MUS_Ref2_LB_190124_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_MARIL_MUS_Ref2_LB_190124_qt.wav,hTeed8fSiqhNcjjmgvcUcljGezbqi2bH.mp3,Andean Dreams (Original),30
17150892_Ebay_BackToSchool_WheelhouseFIXED_170623_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/17150892_Ebay_BackToSchool_WheelhouseFIXED_170623_qt.wav,gNgyggfTbTghjRflatibcuiXeXc8iQhM.mp3,Wheelhouse (Original),78
17150805_Casper_SleepBetter_Smoothie.wav,https://betterproblems-production-originals.s3.amazonaws.com/17150805_Casper_SleepBetter_Smoothie.wav,bLfBaWgQhLdsfnbPfih7ateTjaj9foiN.mp3,Smoothie (Original),83
Lines_NoVox_G_80_4-4_WB_JB_ATEdit_220110.wav,https://betterproblems-production-originals.s3.amazonaws.com/Lines_NoVox_G_80_4-4_WB_JB_ATEdit_220110.wav,hvghi6cefDdrc8iRdKfJdfbKbWjyjWgi.mp3,Lines (Instrumental),83
AFSP_Cannes_Scrabbles_Pineapple_150407_qt_VN.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_Cannes_Scrabbles_Pineapple_150407_qt_VN.wav,bojQeUhEaIewevgScWgbhzizfnjUeth6.mp3,Pineapple (75),87
Buck_BuckTheVote_VoteVoteVote_LIB_YE+WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/Buck_BuckTheVote_VoteVoteVote_LIB_YE%2BWB.wav,hajed3cFcdizeAiYdueTdeaWiyfOeqhF.mp3,"""""""America (My Country, 'Tis of Thee)"""", America the Beautiful, God Save the Queen (20s)""",75
AFSP_Corona_Movers_Japanese_Karaoke_Normal_LS_160331_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_Corona_Movers_Japanese_Karaoke_Normal_LS_160331_qt.wav,czdYhkibimiicjc1cyiQjlfBfNeWgyd3.mp3,Japanese Karaoke (Original),85
AFSP_ITAÚ_FimDeAno_2018_Countdown_Cellos_LS_181202_12h_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_ITAU%CC%81_FimDeAno_2018_Countdown_Cellos_LS_181202_12h_qt.wav,eSeZfsakjLbUbbhOjzdMj7gCdwdre3fd.mp3,Countdown Cellos (Original),87
AFSP_RENAULT_Landia_CrossFit_GoDeadGo_LS_151204_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_RENAULT_Landia_CrossFit_GoDeadGo_LS_151204_qt.wav,eGiQbFaFevfTirakjsiSdCgDiGjEccgR.mp3,Go Dead Go (Original),24
428_Antfood_LinesB.wav,https://betterproblems-production-originals.s3.amazonaws.com/428_Antfood_LinesB.wav,fhiPeGdzczaejMcRhcanfreHh3jdjj.mp3,Lines (B),83
17151061_Google_EarthVR_Water_Churning_160508_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/17151061_Google_EarthVR_Water_Churning_160508_qt.wav,cZd7gwhLjKehapcDgCdzd1dxfReYeges.mp3,Churning (Original),90
AFSP_Teto_Brafrica_Mix_091613_LS_2p-01.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_Teto_Brafrica_Mix_091613_LS_2p-01.wav,bPfKc4azaLhBfBabaJeBcZgudggTfdeE.mp3,Acoustic Dreams Continued (version of Acoustic Dreams ),32
Kopenhagen_Pascoa_FilmesConteudo_FloatingJoy_LB_E_3_4_180bpm_210621_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/Kopenhagen_Pascoa_FilmesConteudo_FloatingJoy_LB_E_3_4_180bpm_210621_qt.wav,eucHcwctcJe5bacHfMgcihd6gnj6jCgS.mp3,Floating Joy (Original),83
17151427_PEA_NadaFofo_AG_RoughMix_160420_NoVocals_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/17151427_PEA_NadaFofo_AG_RoughMix_160420_NoVocals_qt.wav,fZi1jsg1apaBixdEjnhYcpihbFfra4f1.mp3,It Ain't Cute (No Vox),85
AFSP_GuitarPlayer_Barking_Mus2_Op3_LS_140305_2p_Ret.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_GuitarPlayer_Barking_Mus2_Op3_LS_140305_2p_Ret.wav,fIeya2iOimjOcKaIfBg9j2c5fRb9hOhQ.mp3,Barking (Version 1),14
CELLULARSOUTH_BLUEJEANS_V1_071106__LIBEDIT_FIXEND_RW_190626.wav,https://betterproblems-production-originals.s3.amazonaws.com/CELLULARSOUTH_BLUEJEANS_V1_071106__LIBEDIT_FIXEND_RW_190626.wav,jKdSbwaafMiHiCaJdsiof4bDhzdmgt.mp3,Blue Jeans (Original),87
20-3008_FORD_Campanha_2020_CackleFest_Rock_LB_Bm_4_4_165bpm_201215_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/20-3008_FORD_Campanha_2020_CackleFest_Rock_LB_Bm_4_4_165bpm_201215_qt.wav,bWjAh3hxcIhKcoiLdXhjh8dijkclfib6.mp3,Cackle Fest (Rock),37
17151684_Verizon_Line_BumpySyncoProgress_150505_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/17151684_Verizon_Line_BumpySyncoProgress_150505_qt.wav,gpbocDhqaremj7fcfejjj8cmaya8cIbs.mp3,Bumpy (Synco Progress),40
17150945_Facebook_Groups_Sick_OpB_MUS_160523_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/17150945_Facebook_Groups_Sick_OpB_MUS_160523_qt.wav,gqcraCaudbbhb7ekaPikafhRgbgbhshZ.mp3,Sick (Op B),77
AFWW 1343 TheRoadAhead.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFWW+1343+TheRoadAhead.wav,cUcUfeazeNhbj9fTdoj4dEagitdIi2cz.mp3,The Road Ahead (Vocal),28
AFSP_ESPN_NFLCannes_BigGun01_LS_161222_qt_Ret.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_ESPN_NFLCannes_BigGun01_LS_161222_qt_Ret.wav,frf4fdjIaUcCbXigjvcZeneudTjQfbe1.mp3,Big Gun (1),40
346_Antfood_Bubbles.wav,https://betterproblems-production-originals.s3.amazonaws.com/346_Antfood_Bubbles.wav,btfJdWcfdYarhVfLjkhyg6a6imdhgtip.mp3,Bubbles (Original),91
401_Antfood_Aquariums.wav,https://betterproblems-production-originals.s3.amazonaws.com/401_Antfood_Aquariums.wav,eVghhWiDgJashZcajvjFfMbtfLaBcxhE.mp3,Aquariums (Original),86
AFSP_LIC_Bombril_CannesSpot_BadGuess_LS_180403_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_LIC_Bombril_CannesSpot_BadGuess_LS_180403_qt.wav,dHaOfKh6aWegbRjlaHa1i8bjitaOazaK.mp3,Bad Guess (Original),37
17151143_Honda_Mean_LavenderBalls_MUS_160922_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/17151143_Honda_Mean_LavenderBalls_MUS_160922_qt.wav,dUb7cvhZjzefbfeyf9jCdZhWb3cNiBdC.mp3,Lavender Balls (30s),65
AFWW 1497 Tractor.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFWW+1497+Tractor.wav,bEfOgRhZewdGdxghgmgqgMgwb2hsbNg9.mp3,Tractor (Original),79
967 Countdown.wav,https://betterproblems-production-originals.s3.amazonaws.com/967+Countdown.wav,g1iygkeFeOgRcVf8jAg2dQgQdxgvcPjY.mp3,Countdown (Original),76
AFSP_Itau_PapoNaBike_Monster02_PB_062813_2p-01.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_Itau_PapoNaBike_Monster02_PB_062813_2p-01.wav,edbmdMfujSeJe6iQcfcadvjphNbQhD.mp3,Monster (Part II),31
ZapImoveis_Epico_PéDescalço_Fm_160_LB_190801_ATEdit_220223.wav,https://betterproblems-production-originals.s3.amazonaws.com/ZapImoveis_Epico_P%C3%A9Descal%C3%A7o_Fm_160_LB_190801_ATEdit_220223.wav,dIawgze5isiAgOcFhid4fqcQfHhzblfu.mp3,Pé Descalço (Original),39
AFSP_LIC_ZapImoveis_Mus_Projeções_Marnie_PC_45s_180319_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_LIC_ZapImoveis_Mus_Projec%CC%A7o%CC%83es_Marnie_PC_45s_180319_qt.wav,fXbEhzjLfBixhRe2bUabiXaMb7dbjJcC.mp3,Marine (Original),92
CONECTCAR_ValeAPena_Vinheta_FR_Op1_Mus_190814_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/CONECTCAR_ValeAPena_Vinheta_FR_Op1_Mus_190814_qt.wav,bWhubpjLjAdpeQiai7itebbXbxhki4fZ.mp3,Delicate (Op 1),30
AFSP_ANAMARIA_HeavyUser_Simarik_LS_160602.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_ANAMARIA_HeavyUser_Simarik_LS_160602.wav,gDaygwimbzg3dQbwfEcGcshkgZcniSji.mp3,Simarik (Vocals),69
Pepsi_LiveForNow_MakeAMess_Instrumental60_2014_D_4-4_185_WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/Pepsi_LiveForNow_MakeAMess_Instrumental60_2014_D_4-4_185_WB.wav,heenhrdCcIaYjoadiFhZiyhLeIdofIhp.mp3,Make A Mess (Instrumental60),88
17150856_Cotton_TurnOfPhase_151030_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/17150856_Cotton_TurnOfPhase_151030_qt.wav,e9bsima7gmfAjedvd5jjgRfddoiRcrjd.mp3,Turn Of Phase (Original),42
1336 Oxygen.wav,https://betterproblems-production-originals.s3.amazonaws.com/1336+Oxygen.wav,cRdIadggf1dpiSjWhbdJcRj7geeZdyak.mp3,Oxygen (Original),86
1620 Gore_Ver2.wav,https://betterproblems-production-originals.s3.amazonaws.com/1620+Gore_Ver2.wav,iydEfnhziUebbCf6jBf9g5a4hxaBitaK.mp3,Gore (Version 2),85
17151493_SanDisk_A1mSD_GriegBot_MUS_170216_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/17151493_SanDisk_A1mSD_GriegBot_MUS_170216_qt.wav,g3dcfRgMbAgsfbaia8gPaNigcedeiQdR.mp3,In the Hall of the Mountain King (Synth B),32
1094 WhiteNoise.wav,https://betterproblems-production-originals.s3.amazonaws.com/1094+WhiteNoise.wav,gkaBhwcOcYcKaXjHendDjwdlgAg8fUiw.mp3,White Noise (Original),88
227_Antfood_Cheerleaders.wav,https://betterproblems-production-originals.s3.amazonaws.com/227_Antfood_Cheerleaders.wav,gIfgh6heiIfkcHhzdwbcjbeYfUhUat.mp3,Cheerleaders (Hook),86
AFSP_NISSAN_Olimpiadas_SocoInglês_LS_150529_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_NISSAN_Olimpiadas_SocoIngle%CC%82s_LS_150529_qt.wav,cDgOfchHfOaiiCaRg8ewcvjrfAgfeAim.mp3,Soco Inglês (Original),40
AFSP_Mustang_Capacete_Havoc_PC_180418_10h_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_Mustang_Capacete_Havoc_PC_180418_10h_qt.wav,fmgtd3gLbHaUiGaHfEejjcfMfyg8fhio.mp3,Havoc (Original),30
AFSP_Brahma_Agricultores_Groo_LS_Ret.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_Brahma_Agricultores_Groo_LS_Ret.wav,gTioczduhTgOdgdUcRgjixjmdZhsfm.mp3,Groo (Original),67
17151273_Massy_Uncomplicate_Cocada_MUS_140606_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/17151273_Massy_Uncomplicate_Cocada_MUS_140606_qt.wav,badOincIhrcZetaZbkh6j1aobcdQjoaX.mp3,Cocada (Original),88
AFSP_GAMEXP_KoopaTroopa_180717_qt_VN.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_GAMEXP_KoopaTroopa_180717_qt_VN.wav,fNb1bidainbaa9ficojpgJgFffhJhFhn.mp3,Koopa Troopa (Original),31
Buck_BuckTheVote_VoteVoteVote_NoVox_LIB_YE+WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/Buck_BuckTheVote_VoteVoteVote_NoVox_LIB_YE%2BWB.wav,bEbZbnihgihocKi4bSgjbXaKfiirbBbI.mp3,"""""""America (My Country, 'Tis of Thee)"""", America the Beautiful, God Save the Queen (20s - No Vox)""",75
1327 MonsterPart2.wav,https://betterproblems-production-originals.s3.amazonaws.com/1327+MonsterPart2.wav,bafMgngHdThteNbnhNhvb4jCg7dXevg6.mp3,Monster Part II (Original),26
AFSP_Olympikus_DiaDosPais_Mus_Jeux_PC_180719_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_Olympikus_DiaDosPais_Mus_Jeux_PC_180719_qt.wav,gvcbeSgNbCa4jBb6d5b2gWgSjXa3e7cV.mp3,Jeux (Original),80
LIC_CONECTCAR_ValeAPena_Vinheta_FR_Op2_Mus_190814_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/LIC_CONECTCAR_ValeAPena_Vinheta_FR_Op2_Mus_190814_qt.wav,c3iIb4fqhjhWjIiwjididnfCdVfEbjdU.mp3,Bumper (Op 2),77
296_Antfood_BumbleBees.wav,https://betterproblems-production-originals.s3.amazonaws.com/296_Antfood_BumbleBees.wav,dfcGgXcUjbdNdDi3j7h1ipdbjEj8fugp.mp3,The Buzz of Bumble Bees (Original),11
17151114_GoogleX_TheMoonshotFactory_Geometer_MUS_170428_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/17151114_GoogleX_TheMoonshotFactory_Geometer_MUS_170428_qt.wav,bHcddbfVbVabafeRfJc6hmcjeIighHic.mp3,Geometer (Original),58
AFSP_MARIL_MUS_Intro_LB_190116_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_MARIL_MUS_Intro_LB_190116_qt.wav,ekaDbShGfcjkdFbHd6fdariMaFgDcrgu.mp3,Andean Intro (Original),28
423_Antfood_HeyHeyA.wav,https://betterproblems-production-originals.s3.amazonaws.com/423_Antfood_HeyHeyA.wav,cldQeudJdpdXhEiKfSdfe3dMbajqenfV.mp3,Hey Hey (A),40
ADCN_Titles_CreepySexyLoveParty_Saxophone_160330_Am_80_PB_ATEdit_211214.wav,https://betterproblems-production-originals.s3.amazonaws.com/ADCN_Titles_CreepySexyLoveParty_Saxophone_160330_Am_80_PB_ATEdit_211214.wav,gdbRjpbSd5cheMgBbKgZdwjwfZh2ayeF.mp3,Creepy Sexy Love Party (Saxophone),41
17151484_Samsung_UFC360_Escola_170516_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/17151484_Samsung_UFC360_Escola_170516_qt.wav,gQc8eHfQczcPdVaPfZguhVc1hFeiixjS.mp3,Escola (Short),32
